frame,rot_ke,trans_ke,effi
2575,4.137070e-21,3.196843e-21,5.641013e+01,
2576,4.139919e-21,4.077723e-21,5.037843e+01,
2577,8.282951e-21,8.265936e-21,5.005141e+01,
2578,1.448623e-20,1.301576e-20,5.267339e+01,
2579,2.273912e-20,2.264612e-20,5.010245e+01,
2580,3.303492e-20,3.124407e-20,5.139303e+01,
2581,3.917798e-20,3.838055e-20,5.051408e+01,
2582,3.910724e-20,3.773347e-20,5.089391e+01,
2583,3.494254e-20,3.442281e-20,5.037463e+01,
2584,2.876982e-20,2.758456e-20,5.105161e+01,
2585,2.879496e-20,2.901349e-20,4.981099e+01,
2586,2.474428e-20,2.993950e-20,4.524976e+01,
2587,2.278704e-20,3.025767e-20,4.295818e+01,
2588,2.499823e-20,3.377563e-20,4.253290e+01,
2589,3.142273e-20,3.943602e-20,4.434559e+01,
2590,2.738222e-20,3.592538e-20,4.325266e+01,
2591,2.542015e-20,3.313197e-20,4.341457e+01,
2592,2.767668e-20,3.629079e-20,4.326680e+01,
2593,2.996423e-20,3.421628e-20,4.668743e+01,
2594,3.009338e-20,3.170738e-20,4.869419e+01,
2595,3.018568e-20,3.005005e-20,5.011258e+01,
2596,3.239145e-20,3.158720e-20,5.062853e+01,
2597,3.888662e-20,3.832793e-20,5.036178e+01,
2598,4.750858e-20,4.613489e-20,5.073347e+01,
2599,4.529143e-20,4.592591e-20,4.965221e+01,
2600,4.950618e-20,4.984241e-20,4.983078e+01,
2601,4.723833e-20,4.726819e-20,4.998420e+01,
2602,4.710933e-20,4.625381e-20,5.045817e+01,
2603,4.058853e-20,4.004132e-20,5.033934e+01,
2604,3.629232e-20,3.582604e-20,5.032327e+01,
2605,2.777496e-20,2.767540e-20,5.008977e+01,
2606,1.712687e-20,1.797415e-20,4.879309e+01,
2607,1.288060e-20,1.681458e-20,4.337607e+01,
2608,8.624143e-21,1.884507e-20,3.139567e+01,
2609,8.676460e-21,2.075264e-20,2.948258e+01,
2610,8.735733e-21,2.283691e-20,2.766867e+01,
2611,6.599305e-21,1.868135e-20,2.610417e+01,
2612,6.641651e-21,1.637966e-20,2.885002e+01,
2613,4.454645e-21,1.344822e-20,2.488231e+01,
2614,6.717155e-21,1.139246e-20,3.709164e+01,
2615,8.993632e-21,1.007488e-20,4.716484e+01,
2616,1.127052e-20,1.119311e-20,5.017230e+01,
2617,1.354151e-20,1.231853e-20,5.236462e+01,
2618,1.580977e-20,1.531553e-20,5.079394e+01,
2619,1.807368e-20,1.754432e-20,5.074310e+01,
2620,2.032782e-20,1.889655e-20,5.182447e+01,
2621,2.032297e-20,1.954112e-20,5.098065e+01,
2622,2.030944e-20,1.873286e-20,5.201907e+01,
2623,1.804322e-20,1.800721e-20,5.004995e+01,
2624,1.353151e-20,1.296237e-20,5.107410e+01,
2625,9.032265e-21,1.149777e-20,4.399537e+01,
2626,9.056357e-21,1.552973e-20,3.683530e+01,
2627,6.824920e-21,1.684952e-20,2.882823e+01,
2628,6.864606e-21,1.809801e-20,2.749954e+01,
2629,4.604952e-21,1.984010e-20,1.883797e+01,
2630,6.955628e-21,2.381674e-20,2.260349e+01,
2631,7.008994e-21,2.084444e-20,2.516384e+01,
2632,4.705744e-21,1.583257e-20,2.291203e+01,
2633,4.733471e-21,9.412939e-21,3.346058e+01,
2634,2.376546e-21,4.617086e-21,3.398157e+01,
2635,2.382669e-21,2.937377e-21,4.478662e+01,
2636,2.386476e-21,6.926934e-22,7.750389e+01,
2637,2.386024e-21,1.142613e-21,6.761887e+01,
2638,2.383202e-21,4.021898e-21,3.720789e+01,
2639,2.374691e-21,7.708086e-21,2.355195e+01,
2640,2.362537e-21,1.216370e-20,1.626393e+01,
2641,2.347231e-21,1.417523e-20,1.420631e+01,
2642,2.330642e-21,1.485822e-20,1.355902e+01,
2643,2.313705e-21,1.330742e-20,1.481139e+01,
2644,6.895679e-21,1.387181e-20,3.320420e+01,
2645,1.600099e-20,1.649648e-20,4.923765e+01,
2646,2.735623e-20,2.562872e-20,5.163019e+01,
2647,3.643382e-20,3.657094e-20,4.990608e+01,
2648,5.011489e-20,4.925298e-20,5.043370e+01,
2649,5.703788e-20,5.658611e-20,5.019880e+01,
2650,5.941527e-20,5.995247e-20,4.977498e+01,
2651,6.411044e-20,6.500356e-20,4.965414e+01,
2652,5.963826e-20,5.941420e-20,5.009410e+01,
2653,5.055542e-20,4.861283e-20,5.097944e+01,
2654,4.137551e-20,4.178719e-20,4.975248e+01,
2655,3.212692e-20,3.395190e-20,4.861909e+01,
2656,2.288032e-20,2.856385e-20,4.447602e+01,
2657,1.365821e-20,2.144569e-20,3.890795e+01,
2658,1.131294e-20,2.434270e-20,3.172833e+01,
2659,8.985132e-21,2.491281e-20,2.650643e+01,
2660,4.455388e-21,2.112047e-20,1.742029e+01,
2661,2.209176e-21,2.575143e-20,7.901029e+00,
2662,4.375978e-21,2.785304e-20,1.357776e+01,
2663,6.498563e-21,2.637070e-20,1.977094e+01,
2664,8.583858e-21,2.419324e-20,2.618858e+01,
2665,1.276897e-20,2.228169e-20,3.643005e+01,
2666,1.691371e-20,2.015595e-20,4.562683e+01,
2667,2.104285e-20,2.145926e-20,4.951014e+01,
2668,2.937073e-20,2.798625e-20,5.120690e+01,
2669,3.775359e-20,3.739178e-20,5.024074e+01,
2670,4.410889e-20,4.624454e-20,4.881817e+01,
2671,4.425331e-20,4.872050e-20,4.759761e+01,
2672,4.020612e-20,4.673362e-20,4.624596e+01,
2673,3.827838e-20,4.398536e-20,4.653129e+01,
2674,3.632664e-20,4.102192e-20,4.696486e+01,
2675,3.861370e-20,3.886985e-20,4.983471e+01,
2676,3.440807e-20,3.570222e-20,4.907707e+01,
2677,3.447082e-20,3.424093e-20,5.016728e+01,
2678,4.097843e-20,3.920769e-20,5.110414e+01,
2679,4.311282e-20,4.181485e-20,5.076416e+01,
2680,4.947513e-20,5.082204e-20,4.932854e+01,
2681,5.789514e-20,6.161754e-20,4.844268e+01,
2682,6.615162e-20,7.276167e-20,4.762080e+01,
2683,6.575669e-20,7.218962e-20,4.766832e+01,
2684,6.747028e-20,7.563458e-20,4.714744e+01,
2685,5.864370e-20,6.819565e-20,4.623463e+01,
2686,4.992122e-20,5.734626e-20,4.653900e+01,
2687,3.720833e-20,4.140212e-20,4.733255e+01,
2688,2.467509e-20,2.578103e-20,4.890405e+01,
2689,1.639173e-20,1.617269e-20,5.033633e+01,
2690,1.226444e-20,1.134564e-20,5.194579e+01,
2691,1.020848e-20,1.032121e-20,4.972544e+01,
2692,1.021622e-20,1.056621e-20,4.915795e+01,
2693,1.432660e-20,1.452856e-20,4.965004e+01,
2694,1.640755e-20,1.577553e-20,5.098191e+01,
2695,1.437473e-20,1.464009e-20,4.954271e+01,
2696,1.233449e-20,1.105710e-20,5.273045e+01,
2697,1.027593e-20,1.010237e-20,5.042586e+01,
2698,1.231688e-20,1.246374e-20,4.970368e+01,
2699,1.023282e-20,1.435598e-20,4.161579e+01,
2700,1.222091e-20,1.694220e-20,4.190537e+01,
2701,1.012718e-20,1.775658e-20,3.631928e+01,
2702,1.006230e-20,2.264255e-20,3.076700e+01,
2703,9.985398e-21,2.568544e-20,2.799317e+01,
2704,9.900959e-21,2.550283e-20,2.796582e+01,
2705,1.374290e-20,2.745542e-20,3.335792e+01,
2706,1.557297e-20,3.102725e-20,3.341824e+01,
2707,1.736689e-20,3.128105e-20,3.569913e+01,
2708,2.105355e-20,3.005802e-20,4.119136e+01,
2709,2.090093e-20,3.037939e-20,4.075819e+01,
2710,2.453003e-20,3.036900e-20,4.468208e+01,
2711,2.814597e-20,3.166337e-20,4.705949e+01,
2712,2.986842e-20,3.212424e-20,4.818057e+01,
2713,2.975230e-20,3.002045e-20,4.977569e+01,
2714,2.598114e-20,2.551249e-20,5.045505e+01,
2715,2.594480e-20,2.515355e-20,5.077424e+01,
2716,2.036484e-20,1.987563e-20,5.060785e+01,
2717,1.666303e-20,1.581438e-20,5.130653e+01,
2718,1.294721e-20,1.215228e-20,5.158357e+01,
2719,5.545452e-21,5.515362e-21,5.013602e+01,
2720,3.692940e-21,3.412135e-21,5.197609e+01,
2721,3.687156e-21,3.520023e-21,5.115949e+01,
2722,3.680281e-21,2.738078e-21,5.733991e+01,
2723,3.674737e-21,3.644834e-21,5.020427e+01,
2724,9.170290e-21,8.430973e-21,5.210018e+01,
2725,1.098385e-20,9.285693e-21,5.418894e+01,
2726,1.097544e-20,1.020402e-20,5.182115e+01,
2727,1.280010e-20,1.145081e-20,5.278193e+01,
2728,1.280889e-20,1.307312e-20,4.948954e+01,
2729,1.465033e-20,1.381436e-20,5.146843e+01,
2730,9.171282e-21,1.101847e-20,4.542542e+01,
2731,7.359440e-21,9.601833e-21,4.338967e+01,
2732,7.382884e-21,1.170326e-20,3.868190e+01,
2733,7.412916e-21,1.255884e-20,3.711699e+01,
2734,5.586375e-21,1.579018e-20,2.613319e+01,
2735,5.621598e-21,1.603452e-20,2.595847e+01,
2736,5.658589e-21,1.707719e-20,2.488848e+01,
2737,5.696774e-21,1.841278e-20,2.362870e+01,
2738,5.737208e-21,1.776962e-20,2.440656e+01,
2739,5.776421e-21,1.511764e-20,2.764623e+01,
2740,3.875365e-21,1.065833e-20,2.666470e+01,
2741,5.842439e-21,7.932002e-21,4.241507e+01,
2742,3.908780e-21,4.315990e-21,4.752449e+01,
2743,3.916509e-21,3.211118e-21,5.494829e+01,
2744,3.921061e-21,2.567773e-21,6.042782e+01,
2745,3.916522e-21,2.655647e-21,5.959254e+01,
2746,1.954256e-21,3.272530e-21,3.738925e+01,
2747,1.948628e-21,4.043328e-21,3.252073e+01,
2748,1.941901e-21,3.220032e-21,3.761965e+01,
2749,1.935543e-21,2.056737e-21,4.848214e+01,
2750,1.929490e-21,3.188438e-21,3.770062e+01,
2751,3.844470e-21,3.417985e-21,5.293623e+01,
2752,5.749554e-21,5.289736e-21,5.208264e+01,
2753,9.555237e-21,9.874044e-21,4.917957e+01,
2754,1.334720e-20,1.260578e-20,5.142840e+01,
2755,1.714536e-20,1.638675e-20,5.113117e+01,
2756,2.095711e-20,2.047010e-20,5.058778e+01,
2757,2.286297e-20,2.203269e-20,5.092469e+01,
2758,2.095035e-20,1.928478e-20,5.206979e+01,
2759,1.523818e-20,1.470141e-20,5.089643e+01,
2760,1.522907e-20,1.440141e-20,5.139663e+01,
2761,1.521267e-20,1.490013e-20,5.051896e+01,
2762,9.484276e-21,1.156290e-20,4.506199e+01,
2763,7.554655e-21,1.078537e-20,4.119217e+01,
2764,5.639232e-21,1.064985e-20,3.461970e+01,
2765,3.737709e-21,9.798879e-21,2.761190e+01,
2766,1.857466e-21,8.573228e-21,1.780769e+01,
2767,1.846030e-21,9.988117e-21,1.559918e+01,
2768,1.833936e-21,1.047573e-20,1.489834e+01,
2769,1.821145e-21,7.930944e-21,1.867441e+01,
2770,1.809898e-21,6.555592e-21,2.163529e+01,
2771,3.600521e-21,6.661703e-21,3.508519e+01,
2772,3.582976e-21,5.974062e-21,3.749045e+01,
2773,5.353386e-21,7.556581e-21,4.146708e+01,
2774,7.106946e-21,7.526022e-21,4.856804e+01,
2775,8.854657e-21,7.803390e-21,5.315543e+01,
2776,1.060585e-20,1.040703e-20,5.047311e+01,
2777,1.237265e-20,1.247374e-20,4.979656e+01,
2778,1.061933e-20,1.141791e-20,4.818811e+01,
2779,1.063895e-20,1.035006e-20,5.068820e+01,
2780,7.104192e-21,8.190180e-21,4.644971e+01,
2781,5.341234e-21,5.854658e-21,4.770709e+01,
2782,3.569465e-21,3.472751e-21,5.068667e+01,
2783,1.788001e-21,1.056793e-21,6.285168e+01,
2784,1.789429e-21,1.149333e-21,6.089056e+01,
2785,5.370527e-21,4.275164e-21,5.567799e+01,
2786,7.157722e-21,6.990908e-21,5.058951e+01,
2787,1.073408e-20,1.032122e-20,5.098043e+01,
2788,1.430986e-20,1.377554e-20,5.095123e+01,
2789,1.788167e-20,1.798021e-20,4.986260e+01,
2790,1.967848e-20,2.011787e-20,4.944795e+01,
2791,1.611745e-20,1.703278e-20,4.861942e+01,
2792,1.614143e-20,1.888869e-20,4.607872e+01,
2793,1.079639e-20,1.456144e-20,4.257616e+01,
2794,7.226759e-21,1.684849e-20,3.001738e+01,
2795,5.453701e-21,1.670487e-20,2.461215e+01,
2796,3.661344e-21,2.288250e-20,1.379357e+01,
2797,1.847209e-21,2.791014e-20,6.207573e+00,
2798,1.866341e-21,3.249981e-20,5.430754e+00,
2799,1.887478e-21,3.311925e-20,5.391758e+00,
2800,1.909036e-21,3.548046e-20,5.105808e+00,
2801,3.862359e-21,4.100034e-20,8.609289e+00,
2802,7.818727e-21,4.561315e-20,1.463308e+01,
2803,1.582855e-20,5.196273e-20,2.334894e+01,
2804,2.002204e-20,5.154386e-20,2.797707e+01,
2805,2.833922e-20,5.329251e-20,3.471593e+01,
2806,3.678475e-20,5.769884e-20,3.893242e+01,
2807,4.741143e-20,6.584944e-20,4.186038e+01,
2808,4.780311e-20,6.096633e-20,4.394903e+01,
2809,4.812664e-20,5.849073e-20,4.513959e+01,
2810,5.261682e-20,6.128100e-20,4.619651e+01,
2811,5.924635e-20,6.350264e-20,4.826627e+01,
2812,5.312606e-20,5.856233e-20,4.756633e+01,
2813,4.907606e-20,5.369021e-20,4.775503e+01,
2814,4.284164e-20,4.690870e-20,4.773424e+01,
2815,3.010714e-20,3.506928e-20,4.619330e+01,
2816,2.374796e-20,2.716269e-20,4.664636e+01,
2817,1.516413e-20,1.703886e-20,4.708920e+01,
2818,8.694574e-21,1.062888e-20,4.499494e+01,
2819,6.540571e-21,9.580252e-21,4.057219e+01,
2820,8.748607e-21,1.188148e-20,4.240703e+01,
2821,1.317190e-20,1.544975e-20,4.602075e+01,
2822,1.981358e-20,1.883296e-20,5.126870e+01,
2823,2.424073e-20,2.303531e-20,5.127487e+01,
2824,2.862567e-20,2.881711e-20,4.983337e+01,
2825,3.075656e-20,3.330565e-20,4.801046e+01,
2826,3.282951e-20,3.856560e-20,4.598286e+01,
2827,3.701106e-20,4.642741e-20,4.435731e+01,
2828,4.110057e-20,5.343275e-20,4.347734e+01,
2829,3.865603e-20,5.214121e-20,4.257402e+01,
2830,3.623357e-20,5.438969e-20,3.998264e+01,
2831,3.591705e-20,5.896561e-20,3.785418e+01,
2832,3.556503e-20,5.448941e-20,3.949281e+01,
2833,3.524002e-20,5.705650e-20,3.818131e+01,
2834,3.078596e-20,5.489838e-20,3.592951e+01,
2835,2.844437e-20,5.331427e-20,3.479066e+01,
2836,2.211633e-20,4.456846e-20,3.316548e+01,
2837,1.791009e-20,3.523190e-20,3.370233e+01,
2838,1.577724e-20,2.685302e-20,3.700949e+01,
2839,1.174326e-20,1.942604e-20,3.767572e+01,
2840,9.723692e-21,1.474275e-20,3.974298e+01,
2841,7.738745e-21,1.046372e-20,4.251481e+01,
2842,7.706548e-21,8.875507e-21,4.647523e+01,
2843,7.680175e-21,8.937124e-21,4.621795e+01,
2844,1.148684e-20,1.206668e-20,4.876910e+01,
2845,1.336575e-20,1.351560e-20,4.972128e+01,
2846,2.095837e-20,2.045740e-20,5.060481e+01,
2847,3.043208e-20,2.902813e-20,5.118057e+01,
2848,3.230101e-20,3.052266e-20,5.141534e+01,
2849,3.227119e-20,3.100999e-20,5.099650e+01,
2850,3.601491e-20,3.485012e-20,5.082184e+01,
2851,4.542163e-20,4.439430e-20,5.057191e+01,
2852,4.722949e-20,4.715560e-20,5.003914e+01,
2853,5.658834e-20,5.479582e-20,5.080466e+01,
2854,4.899722e-20,4.755910e-20,5.074471e+01,
2855,5.086900e-20,4.964042e-20,5.061118e+01,
2856,4.521876e-20,4.405121e-20,5.065394e+01,
2857,3.766626e-20,3.754134e-20,5.008305e+01,
2858,3.575641e-20,3.490935e-20,5.059934e+01,
2859,3.950754e-20,3.781526e-20,5.109430e+01,
2860,3.763232e-20,3.633634e-20,5.087604e+01,
2861,3.386679e-20,3.346313e-20,5.029976e+01,
2862,2.635757e-20,2.562582e-20,5.070383e+01,
2863,1.885425e-20,1.784626e-20,5.137327e+01,
2864,1.321572e-20,1.348026e-20,4.950453e+01,
2865,7.560280e-21,7.335232e-21,5.075542e+01,
2866,5.677707e-21,4.350064e-21,5.661983e+01,
2867,1.893762e-21,2.239289e-21,4.581996e+01,
2868,1.896294e-21,9.634308e-22,6.631036e+01,
2869,1.898783e-21,5.906810e-22,7.627276e+01,
2870,1.900045e-21,1.933858e-21,4.955904e+01,
2871,5.700271e-21,4.329519e-21,5.683340e+01,
2872,7.593874e-21,6.888122e-21,5.243665e+01,
2873,1.327408e-20,1.220226e-20,5.210357e+01,
2874,1.515869e-20,1.394668e-20,5.208211e+01,
2875,1.893095e-20,1.722087e-20,5.236514e+01,
2876,2.081371e-20,1.907074e-20,5.218502e+01,
2877,1.889980e-20,1.878377e-20,5.015395e+01,
2878,2.265842e-20,2.160281e-20,5.119247e+01,
2879,2.263334e-20,2.195847e-20,5.075672e+01,
2880,2.072108e-20,2.060135e-20,5.014488e+01,
2881,1.881978e-20,1.724756e-20,5.217956e+01,
2882,1.691802e-20,1.717197e-20,4.962752e+01,
2883,1.501231e-20,1.389992e-20,5.192373e+01,
2884,1.312175e-20,1.268056e-20,5.085494e+01,
2885,1.124005e-20,1.124045e-20,4.999909e+01,
2886,9.364708e-21,8.950088e-21,5.113193e+01,
2887,5.625150e-21,5.419672e-21,5.093020e+01,
2888,1.878823e-21,3.829319e-21,3.291479e+01,
2889,1.884589e-21,3.373590e-21,3.584110e+01,
2890,1.890608e-21,3.999406e-21,3.209854e+01,
2891,3.793703e-21,6.528000e-21,3.675462e+01,
2892,3.809090e-21,8.326629e-21,3.138742e+01,
2893,3.826084e-21,1.030587e-20,2.707399e+01,
2894,5.767322e-21,1.339326e-20,3.009994e+01,
2895,9.664429e-21,1.572986e-20,3.805749e+01,
2896,1.360218e-20,2.123633e-20,3.904352e+01,
2897,2.149830e-20,2.753790e-20,4.384169e+01,
2898,2.357062e-20,2.918729e-20,4.467694e+01,
2899,2.566350e-20,2.859327e-20,4.730008e+01,
2900,2.774495e-20,2.983550e-20,4.818467e+01,
2901,2.981278e-20,3.037668e-20,4.953156e+01,
2902,3.782544e-20,3.684408e-20,5.065714e+01,
2903,3.986714e-20,4.097715e-20,4.931349e+01,
2904,4.393547e-20,4.486369e-20,4.947735e+01,
2905,4.003433e-20,4.073297e-20,4.956750e+01,
2906,4.010313e-20,4.075094e-20,4.959940e+01,
2907,3.216476e-20,3.621809e-20,4.703630e+01,
2908,2.624336e-20,3.114836e-20,4.572673e+01,
2909,2.230124e-20,2.915945e-20,4.333646e+01,
2910,2.038025e-20,2.951926e-20,4.084259e+01,
2911,1.844832e-20,2.898030e-20,3.889702e+01,
2912,1.237962e-20,2.519371e-20,3.294788e+01,
2913,1.246318e-20,2.112561e-20,3.710518e+01,
2914,1.253721e-20,1.851174e-20,4.037885e+01,
2915,1.050062e-20,1.390637e-20,4.302300e+01,
2916,1.054295e-20,1.212688e-20,4.650654e+01,
2917,8.458833e-21,7.668724e-21,5.244956e+01,
2918,6.355501e-21,4.579244e-21,5.812208e+01,
2919,2.119734e-21,1.942525e-21,5.218117e+01,
2920,2.119808e-21,3.740068e-22,8.500262e+01,
2921,2.117690e-21,8.553025e-22,7.123092e+01,
2922,2.113191e-21,1.480305e-21,5.880599e+01,
2923,2.107824e-21,2.035009e-21,5.087880e+01,
2924,2.101322e-21,2.518911e-21,4.548086e+01,
2925,2.094305e-21,3.292365e-21,3.887940e+01,
2926,2.086161e-21,3.999143e-21,3.428196e+01,
2927,2.077876e-21,3.794526e-21,3.538374e+01,
2928,2.070356e-21,3.863423e-21,3.489102e+01,
2929,2.063346e-21,3.951058e-21,3.430674e+01,
2930,2.056303e-21,4.149492e-21,3.313521e+01,
2931,2.049116e-21,3.274180e-21,3.849338e+01,
2932,4.087077e-21,3.749070e-21,5.215672e+01,
2933,4.077066e-21,6.117213e-21,3.999367e+01,
2934,4.062548e-21,5.946173e-21,4.059008e+01,
2935,6.073695e-21,7.520350e-21,4.467909e+01,
2936,6.050097e-21,7.621672e-21,4.425248e+01,
2937,4.018026e-21,7.357510e-21,3.532164e+01,
2938,3.999826e-21,8.268944e-21,3.260169e+01,
2939,1.989478e-21,7.997789e-21,1.992014e+01,
2940,1.978627e-21,8.713546e-21,1.850538e+01,
2941,1.967321e-21,8.341397e-21,1.908405e+01,
2942,1.955764e-21,9.538390e-21,1.701529e+01,
2943,1.943853e-21,1.030810e-20,1.586566e+01,
2944,1.931583e-21,1.102243e-20,1.491108e+01,
2945,1.918935e-21,1.040052e-20,1.557645e+01,
2946,3.813790e-21,1.063978e-20,2.638649e+01,
2947,3.790545e-21,9.879652e-21,2.772853e+01,
2948,5.652584e-21,1.304392e-20,3.023337e+01,
2949,5.617194e-21,1.217290e-20,3.157484e+01,
2950,5.582825e-21,1.038786e-20,3.495671e+01,
2951,5.552638e-21,1.138273e-20,3.278723e+01,
2952,3.679893e-21,9.180176e-21,2.861488e+01,
2953,3.660633e-21,7.802702e-21,3.193340e+01,
2954,5.465832e-21,6.118858e-21,4.718151e+01,
2955,3.632432e-21,3.375051e-21,5.183647e+01,
2956,5.435209e-21,4.090708e-21,5.705707e+01,
2957,3.618100e-21,3.644748e-21,4.981655e+01,
2958,5.422234e-21,3.951733e-21,5.784353e+01,
2959,5.418687e-21,4.505945e-21,5.459837e+01,
2960,5.415592e-21,4.738132e-21,5.333602e+01,
2961,5.414301e-21,4.046871e-21,5.722654e+01,
2962,3.610182e-21,3.420316e-21,5.135030e+01,
2963,3.613500e-21,2.666712e-21,5.753787e+01,
2964,3.616526e-21,2.914780e-21,5.537217e+01,
2965,1.810557e-21,2.671050e-21,4.039972e+01,
2966,1.813764e-21,3.429253e-21,3.459390e+01,
2967,1.819373e-21,4.098617e-21,3.074309e+01,
2968,1.825924e-21,5.471227e-21,2.502243e+01,
2969,1.834164e-21,6.165150e-21,2.292902e+01,
2970,1.842764e-21,8.854640e-21,1.722627e+01,
2971,1.852905e-21,8.368777e-21,1.812720e+01,
2972,1.863218e-21,1.251356e-20,1.295991e+01,
2973,3.751109e-21,1.203992e-20,2.375469e+01,
2974,3.775185e-21,1.572981e-20,1.935496e+01,
2975,3.802716e-21,1.843845e-20,1.709765e+01,
2976,3.832134e-21,2.085330e-20,1.552387e+01,
2977,3.864803e-21,2.321668e-20,1.427102e+01,
2978,5.848796e-21,2.615813e-20,1.827354e+01,
2979,3.935302e-21,2.494280e-20,1.362729e+01,
2980,5.956927e-21,2.325013e-20,2.039550e+01,
2981,8.010571e-21,2.444404e-20,2.468238e+01,
2982,1.009521e-20,2.439162e-20,2.927265e+01,
2983,1.017471e-20,2.501628e-20,2.891283e+01,
2984,1.025617e-20,2.865119e-20,2.636049e+01,
2985,1.034368e-20,3.069651e-20,2.520378e+01,
2986,1.252318e-20,2.703923e-20,3.165425e+01,
2987,1.472406e-20,2.659453e-20,3.563544e+01,
2988,1.482623e-20,2.506364e-20,3.716790e+01,
2989,1.705013e-20,2.416458e-20,4.136905e+01,
2990,1.928844e-20,2.264349e-20,4.599941e+01,
2991,1.936935e-20,2.098534e-20,4.799777e+01,
2992,1.943160e-20,2.164613e-20,4.730446e+01,
2993,1.733194e-20,1.944667e-20,4.712505e+01,
2994,1.738484e-20,1.630483e-20,5.160288e+01,
2995,1.741915e-20,1.585221e-20,5.235479e+01,
2996,1.743943e-20,1.659229e-20,5.124463e+01,
2997,1.965339e-20,1.904861e-20,5.078133e+01,
2998,1.968027e-20,1.847826e-20,5.157502e+01,
2999,1.752313e-20,1.672875e-20,5.115961e+01,
3000,1.535536e-20,1.581225e-20,4.926703e+01,
3001,1.318077e-20,1.330213e-20,4.977088e+01,
3002,1.539245e-20,1.406701e-20,5.224960e+01,
3003,1.320527e-20,1.161594e-20,5.320155e+01,
3004,8.811753e-21,7.109715e-21,5.534510e+01,
3005,6.613889e-21,6.388913e-21,5.086511e+01,
3006,4.411751e-21,4.591990e-21,4.899909e+01,
3007,4.415457e-21,3.970855e-21,5.265076e+01,
3008,4.420346e-21,3.249130e-21,5.763557e+01,
3009,2.212342e-21,2.802978e-21,4.411169e+01,
3010,2.215736e-21,1.799638e-21,5.518130e+01,
3011,2.218966e-21,1.810819e-21,5.506414e+01,
3012,2.221945e-21,2.456525e-21,4.749298e+01,
3013,2.225531e-21,2.015493e-21,5.247626e+01,
3014,2.229108e-21,1.289885e-21,6.334505e+01,
3015,2.231345e-21,1.215729e-21,6.473157e+01,
3016,4.464426e-21,2.574414e-21,6.342559e+01,
3017,4.462539e-21,3.758143e-21,5.428429e+01,
3018,6.689546e-21,6.247970e-21,5.170657e+01,
3019,8.914039e-21,6.792691e-21,5.675299e+01,
3020,6.686232e-21,6.151655e-21,5.208203e+01,
3021,6.690380e-21,5.466127e-21,5.503538e+01,
3022,6.698602e-21,5.206520e-21,5.626655e+01,
3023,6.706555e-21,5.063407e-21,5.698026e+01,
3024,4.476846e-21,3.405796e-21,5.679373e+01,
3025,4.481291e-21,3.191378e-21,5.840590e+01,
3026,2.241233e-21,1.738632e-21,5.631430e+01,
3027,2.241131e-21,1.124137e-21,6.659592e+01,
3028,2.240377e-21,1.318909e-21,6.294456e+01,
3029,2.236419e-21,1.412328e-21,6.129279e+01,
3030,2.232709e-21,2.312222e-21,4.912526e+01,
3031,4.456078e-21,5.831047e-21,4.331704e+01,
3032,8.888701e-21,9.396711e-21,4.861089e+01,
3033,1.107821e-20,1.322303e-20,4.558702e+01,
3034,1.103439e-20,1.812587e-20,3.784052e+01,
3035,1.536931e-20,2.227955e-20,4.082278e+01,
3036,1.310279e-20,1.797040e-20,4.216752e+01,
3037,1.521320e-20,2.346601e-20,3.933172e+01,
3038,1.944611e-20,2.649092e-20,4.233211e+01,
3039,1.933728e-20,2.573183e-20,4.290584e+01,
3040,2.350909e-20,3.069411e-20,4.337214e+01,
3041,2.549512e-20,3.363734e-20,4.311527e+01,
3042,2.745576e-20,3.381087e-20,4.481357e+01,
3043,2.940956e-20,3.640542e-20,4.468521e+01,
3044,2.924955e-20,3.397865e-20,4.626029e+01,
3045,3.118550e-20,3.548446e-20,4.677594e+01,
3046,2.897593e-20,3.274618e-20,4.694579e+01,
3047,2.471682e-20,2.874897e-20,4.622922e+01,
3048,1.845164e-20,2.561875e-20,4.186857e+01,
3049,1.427008e-20,2.234124e-20,3.897723e+01,
3050,1.215886e-20,1.988351e-20,3.794621e+01,
3051,8.056348e-21,1.586901e-20,3.367284e+01,
3052,6.006244e-21,1.407727e-20,2.990634e+01,
3053,5.971429e-21,1.075632e-20,3.569774e+01,
3054,3.961954e-21,8.157764e-21,3.269015e+01,
3055,5.916371e-21,8.619186e-21,4.070275e+01,
3056,7.861509e-21,1.075065e-20,4.223856e+01,
3057,9.785860e-21,1.272302e-20,4.347556e+01,
3058,1.364694e-20,1.431705e-20,4.880184e+01,
3059,1.360336e-20,1.550794e-20,4.672880e+01,
3060,1.937096e-20,2.053103e-20,4.854634e+01,
3061,2.511120e-20,2.535276e-20,4.976066e+01,
3062,2.890243e-20,2.935263e-20,4.961360e+01,
3063,3.651950e-20,3.576245e-20,5.052368e+01,
3064,3.644328e-20,3.673967e-20,4.979750e+01,
3065,4.020634e-20,3.990870e-20,5.018576e+01,
3066,4.207582e-20,4.153910e-20,5.032094e+01,
3067,4.202909e-20,4.083908e-20,5.071801e+01,
3068,4.008814e-20,3.999882e-20,5.005576e+01,
3069,3.624206e-20,3.567398e-20,5.039496e+01,
3070,3.238498e-20,3.177917e-20,5.047207e+01,
3071,2.663992e-20,2.604886e-20,5.056090e+01,
3072,2.472596e-20,2.396869e-20,5.077757e+01,
3073,2.091501e-20,2.075717e-20,5.018939e+01,
