frame,rot_ke,trans_ke,effi
4800,2.630608e-21,1.172003e-20,1.833095e+01,
4801,2.615796e-21,3.038924e-21,4.625863e+01,
4802,2.608739e-21,1.432754e-21,6.454890e+01,
4803,7.826235e-21,7.949410e-21,4.960960e+01,
4804,1.308006e-20,2.112316e-20,3.824220e+01,
4805,1.578263e-20,3.599978e-20,3.047875e+01,
4806,1.590697e-20,4.637880e-20,2.553869e+01,
4807,1.338569e-20,4.727562e-20,2.206627e+01,
4808,8.114216e-21,4.593986e-20,1.501129e+01,
4809,5.467272e-21,3.932051e-20,1.220706e+01,
4810,2.761686e-21,3.311669e-20,7.697356e+00,
4811,2.788542e-21,2.650419e-20,9.519570e+00,
4812,5.625159e-21,2.518462e-20,1.825771e+01,
4813,1.417263e-20,2.412117e-20,3.701026e+01,
4814,2.280969e-20,3.015887e-20,4.306269e+01,
4815,3.724014e-20,3.967722e-20,4.841578e+01,
4816,4.600895e-20,4.685476e-20,4.954460e+01,
4817,5.764045e-20,5.600353e-20,5.072020e+01,
4818,6.637482e-20,6.432301e-20,5.078494e+01,
4819,6.925551e-20,6.718461e-20,5.075890e+01,
4820,6.056639e-20,5.805599e-20,5.105815e+01,
4821,4.901437e-20,4.708369e-20,5.100454e+01,
4822,4.036572e-20,3.885486e-20,5.095358e+01,
4823,3.176139e-20,3.292246e-20,4.910250e+01,
4824,2.026934e-20,2.776873e-20,4.219432e+01,
4825,1.164244e-20,2.681757e-20,3.027156e+01,
4826,8.789654e-21,2.850244e-20,2.356975e+01,
4827,5.904276e-21,2.587718e-20,1.857774e+01,
4828,5.947883e-21,2.575524e-20,1.876119e+01,
4829,8.986828e-21,2.409695e-20,2.716385e+01,
4830,1.206050e-20,2.256329e-20,3.483299e+01,
4831,1.212601e-20,1.663245e-20,4.216502e+01,
4832,1.217245e-20,1.304565e-20,4.826870e+01,
4833,1.219148e-20,1.040774e-20,5.394647e+01,
4834,1.218317e-20,1.167567e-20,5.106356e+01,
4835,9.116779e-21,1.301435e-20,4.119437e+01,
4836,6.055624e-21,1.650573e-20,2.684069e+01,
4837,6.022974e-21,2.453450e-20,1.971031e+01,
4838,5.978213e-21,3.579530e-20,1.431101e+01,
4839,2.961427e-21,4.712434e-20,5.912713e+00,
4840,2.929111e-21,6.133659e-20,4.557814e+00,
4841,2.892235e-21,6.102810e-20,4.524750e+00,
4842,2.855618e-21,6.061500e-20,4.499118e+00,
4843,2.819456e-21,5.378054e-20,4.981371e+00,
4844,2.785434e-21,4.396780e-20,5.957736e+00,
4845,5.510494e-21,3.491376e-20,1.363165e+01,
4846,1.091892e-20,2.591709e-20,2.964197e+01,
4847,1.355084e-20,2.307683e-20,3.699618e+01,
4848,1.617364e-20,1.771948e-20,4.771953e+01,
4849,2.150546e-20,2.073575e-20,5.091108e+01,
4850,2.148526e-20,1.952650e-20,5.238805e+01,
4851,1.612331e-20,1.677804e-20,4.900500e+01,
4852,1.076710e-20,1.154604e-20,4.825452e+01,
4853,8.093341e-21,9.193589e-21,4.681769e+01,
4854,2.704530e-21,4.352510e-21,3.832386e+01,
4855,2.711590e-21,3.621769e-21,4.281441e+01,
4856,5.437462e-21,6.471212e-21,4.565968e+01,
4857,8.181313e-21,1.023059e-20,4.443491e+01,
4858,1.641367e-20,1.757300e-20,4.829444e+01,
4859,2.195135e-20,2.532248e-20,4.643447e+01,
4860,3.303355e-20,3.378158e-20,4.944022e+01,
4861,3.864774e-20,4.042453e-20,4.887648e+01,
4862,4.431779e-20,4.820137e-20,4.790120e+01,
4863,5.002941e-20,5.214619e-20,4.896415e+01,
4864,4.740819e-20,5.177930e-20,4.779654e+01,
4865,3.919237e-20,4.428367e-20,4.695044e+01,
4866,2.810777e-20,3.386128e-20,4.535776e+01,
4867,1.976073e-20,2.578796e-20,4.338374e+01,
4868,1.134699e-20,2.165120e-20,3.438670e+01,
4869,5.706484e-21,1.858309e-20,2.349355e+01,
4870,2.871162e-21,1.487907e-20,1.617535e+01,
4871,2.887941e-21,1.216764e-20,1.918186e+01,
4872,2.903848e-21,1.053828e-20,2.160259e+01,
4873,2.917972e-21,8.419240e-21,2.573800e+01,
4874,5.859353e-21,6.819210e-21,4.621465e+01,
4875,5.875884e-21,6.121672e-21,4.897568e+01,
4876,8.825473e-21,8.307365e-21,5.151203e+01,
4877,1.176914e-20,1.211815e-20,4.926947e+01,
4878,1.174856e-20,1.547322e-20,4.315868e+01,
4879,1.463481e-20,2.051334e-20,4.163751e+01,
4880,1.165072e-20,2.156562e-20,3.507527e+01,
4881,1.158487e-20,2.552778e-20,3.121543e+01,
4882,1.438964e-20,2.934269e-20,3.290390e+01,
4883,1.428870e-20,3.450688e-20,2.928277e+01,
4884,1.417746e-20,4.554566e-20,2.373865e+01,
4885,1.684947e-20,5.024417e-20,2.511336e+01,
4886,1.946422e-20,5.427828e-20,2.639485e+01,
4887,1.926575e-20,5.385843e-20,2.634662e+01,
4888,2.179247e-20,5.436579e-20,2.861471e+01,
4889,2.427469e-20,5.266649e-20,3.154967e+01,
4890,2.404700e-20,4.672506e-20,3.397810e+01,
4891,2.384010e-20,4.276393e-20,3.579378e+01,
4892,2.365956e-20,3.665898e-20,3.922436e+01,
4893,2.089356e-20,2.897212e-20,4.189968e+01,
4894,1.818788e-20,2.337166e-20,4.376343e+01,
4895,1.551866e-20,1.898150e-20,4.498142e+01,
4896,7.730672e-21,1.000083e-20,4.359851e+01,
4897,5.140319e-21,4.795339e-21,5.173607e+01,
4898,2.564522e-21,2.211722e-21,5.369328e+01,
4899,2.561059e-21,3.674682e-22,8.745212e+01,
4900,2.559791e-21,2.949806e-22,8.966710e+01,
4901,2.559301e-21,2.112306e-21,5.478417e+01,
4902,5.124641e-21,5.652443e-21,4.755128e+01,
4903,7.706717e-21,1.001622e-20,4.348443e+01,
4904,1.289125e-20,1.878654e-20,4.069491e+01,
4905,1.554007e-20,2.180944e-20,4.160716e+01,
4906,1.821614e-20,2.763525e-20,3.972865e+01,
4907,1.831972e-20,3.328260e-20,3.550174e+01,
4908,2.371842e-20,4.291595e-20,3.559488e+01,
4909,2.656201e-20,4.633099e-20,3.643973e+01,
4910,2.142339e-20,4.418243e-20,3.265472e+01,
4911,2.700387e-20,4.448025e-20,3.777604e+01,
4912,1.905045e-20,3.654792e-20,3.426440e+01,
4913,1.370973e-20,2.778709e-20,3.303802e+01,
4914,1.104083e-20,2.375591e-20,3.172950e+01,
4915,1.389039e-20,2.210495e-20,3.858941e+01,
4916,1.117555e-20,1.586996e-20,4.132128e+01,
4917,8.419776e-21,1.067060e-20,4.410483e+01,
4918,5.634070e-21,7.341966e-21,4.341904e+01,
4919,5.651470e-21,4.312937e-21,5.671657e+01,
4920,2.831591e-21,2.987911e-21,4.865693e+01,
4921,2.836081e-21,2.048000e-21,5.806785e+01,
4922,2.837684e-21,2.721776e-21,5.104244e+01,
4923,8.507214e-21,7.166494e-21,5.427697e+01,
4924,8.500687e-21,9.358770e-21,4.759768e+01,
4925,1.697715e-20,1.587831e-20,5.167224e+01,
4926,1.976669e-20,2.093221e-20,4.856812e+01,
4927,2.535254e-20,2.792566e-20,4.758520e+01,
4928,2.809190e-20,2.925985e-20,4.898177e+01,
4929,2.520834e-20,2.839286e-20,4.702943e+01,
4930,2.512579e-20,2.773083e-20,4.753576e+01,
4931,2.504690e-20,2.913680e-20,4.622590e+01,
4932,2.773805e-20,3.217052e-20,4.630063e+01,
4933,2.487165e-20,2.740554e-20,4.757649e+01,
4934,2.478561e-20,2.780752e-20,4.712709e+01,
4935,1.920689e-20,2.450574e-20,4.393899e+01,
4936,1.639248e-20,2.195956e-20,4.274214e+01,
4937,1.360191e-20,2.274771e-20,3.741967e+01,
4938,1.353150e-20,2.178179e-20,3.831844e+01,
4939,1.076883e-20,2.202969e-20,3.283329e+01,
4940,8.028480e-21,1.969245e-20,2.896180e+01,
4941,1.064349e-20,2.011278e-20,3.460592e+01,
4942,1.058494e-20,1.787434e-20,3.719328e+01,
4943,1.053598e-20,1.303203e-20,4.470456e+01,
4944,1.050235e-20,1.175032e-20,4.719591e+01,
4945,1.048080e-20,1.016205e-20,5.077205e+01,
4946,1.046707e-20,1.017818e-20,5.069965e+01,
4947,7.853056e-21,6.982694e-21,5.293333e+01,
4948,5.244187e-21,6.011627e-21,4.659092e+01,
4949,5.257059e-21,6.721700e-21,4.388651e+01,
4950,2.636781e-21,7.741680e-21,2.540628e+01,
4951,2.647791e-21,8.714516e-21,2.330328e+01,
4952,2.660814e-21,8.984108e-21,2.284956e+01,
4953,2.674329e-21,9.496389e-21,2.197347e+01,
4954,2.688515e-21,9.452626e-21,2.214384e+01,
4955,2.702590e-21,1.009085e-20,2.112481e+01,
4956,5.432622e-21,1.303998e-20,2.940908e+01,
4957,5.463282e-21,1.363988e-20,2.859883e+01,
4958,5.492655e-21,1.138304e-20,3.254773e+01,
4959,5.518189e-21,9.719689e-21,3.621363e+01,
4960,8.309833e-21,1.021159e-20,4.486607e+01,
4961,8.337652e-21,8.657215e-21,4.905982e+01,
4962,1.114419e-20,9.745531e-21,5.334773e+01,
4963,8.374911e-21,7.516226e-21,5.270177e+01,
4964,8.388308e-21,7.603815e-21,5.245275e+01,
4965,8.401523e-21,7.751056e-21,5.201351e+01,
4966,5.604450e-21,4.559320e-21,5.514145e+01,
4967,5.607742e-21,4.024390e-21,5.821911e+01,
4968,5.606383e-21,4.184918e-21,5.725882e+01,
4969,5.603200e-21,5.093567e-21,5.238218e+01,
4970,8.396577e-21,7.592815e-21,5.251342e+01,
4971,5.586858e-21,7.252821e-21,4.351244e+01,
4972,8.363057e-21,9.988360e-21,4.557172e+01,
4973,8.341845e-21,1.119084e-20,4.270710e+01,
4974,8.317280e-21,1.109476e-20,4.284599e+01,
4975,8.290553e-21,1.122769e-20,4.247592e+01,
4976,5.505932e-21,1.205006e-20,3.136212e+01,
4977,2.740403e-21,1.145823e-20,1.930047e+01,
4978,5.453427e-21,1.495623e-20,2.671984e+01,
4979,8.133666e-21,1.878296e-20,3.021800e+01,
4980,8.086386e-21,1.777413e-20,3.126924e+01,
4981,1.072369e-20,2.008136e-20,3.481147e+01,
4982,1.599819e-20,2.403581e-20,3.996150e+01,
4983,1.591459e-20,2.253831e-20,4.138723e+01,
4984,2.112579e-20,2.517803e-20,4.562430e+01,
4985,2.366751e-20,2.526886e-20,4.836384e+01,
4986,2.096834e-20,2.299483e-20,4.769524e+01,
4987,2.353165e-20,2.374113e-20,4.977843e+01,
4988,2.347305e-20,2.476533e-20,4.866052e+01,
4989,2.081825e-20,2.141555e-20,4.929287e+01,
4990,1.817236e-20,1.642624e-20,5.252340e+01,
4991,1.556443e-20,1.495844e-20,5.099268e+01,
4992,1.297184e-20,1.213609e-20,5.166433e+01,
4993,1.039098e-20,1.069368e-20,4.928217e+01,
4994,7.808863e-21,7.765143e-21,5.014036e+01,
4995,1.043573e-20,1.126650e-20,4.808599e+01,
4996,1.308442e-20,1.466115e-20,4.715860e+01,
4997,1.313062e-20,1.632206e-20,4.458208e+01,
4998,1.581533e-20,1.842105e-20,4.619452e+01,
4999,2.117005e-20,2.705845e-20,4.389531e+01,
5000,2.392321e-20,2.980007e-20,4.453043e+01,
5001,1.870465e-20,3.051847e-20,3.799973e+01,
5002,1.882076e-20,2.948046e-20,3.896540e+01,
5003,2.164746e-20,3.315237e-20,3.950278e+01,
5004,2.179218e-20,3.383633e-20,3.917448e+01,
5005,2.193597e-20,3.076017e-20,4.162728e+01,
5006,1.930185e-20,2.703067e-20,4.165940e+01,
5007,1.662775e-20,2.067360e-20,4.457680e+01,
5008,1.668944e-20,1.916941e-20,4.654204e+01,
5009,1.394972e-20,1.421838e-20,4.952311e+01,
5010,1.398259e-20,1.168248e-20,5.448100e+01,
5011,1.399849e-20,1.123998e-20,5.546489e+01,
5012,1.120013e-20,1.040287e-20,5.184527e+01,
5013,1.119435e-20,1.009070e-20,5.259256e+01,
5014,8.381502e-21,9.709671e-21,4.632924e+01,
5015,8.362085e-21,9.709663e-21,4.627159e+01,
5016,5.559898e-21,7.538760e-21,4.244632e+01,
5017,5.547827e-21,6.617524e-21,4.560351e+01,
5018,5.537261e-21,5.680481e-21,4.936164e+01,
5019,5.529277e-21,4.153419e-21,5.710473e+01,
5020,5.524008e-21,3.113471e-21,6.395393e+01,
5021,5.520807e-21,4.118897e-21,5.727154e+01,
5022,5.519943e-21,3.468274e-21,6.141310e+01,
5023,5.521721e-21,4.863000e-21,5.317159e+01,
5024,5.527560e-21,5.100926e-21,5.200703e+01,
5025,5.535241e-21,4.761773e-21,5.375579e+01,
5026,5.544917e-21,4.183631e-21,5.699635e+01,
5027,5.556126e-21,4.591414e-21,5.475343e+01,
5028,5.564905e-21,4.871953e-21,5.331973e+01,
5029,5.575773e-21,5.846889e-21,4.881325e+01,
5030,5.586073e-21,5.096440e-21,5.229175e+01,
5031,5.592189e-21,4.407160e-21,5.592553e+01,
5032,8.397956e-21,6.813976e-21,5.520637e+01,
5033,1.120587e-20,1.124746e-20,4.990739e+01,
5034,1.400249e-20,1.264430e-20,5.254852e+01,
5035,1.679407e-20,1.567703e-20,5.172006e+01,
5036,1.958523e-20,1.838078e-20,5.158622e+01,
5037,2.516309e-20,2.359346e-20,5.160966e+01,
5038,2.236751e-20,2.210003e-20,5.030076e+01,
5039,2.238617e-20,2.192689e-20,5.051823e+01,
5040,1.682519e-20,1.990484e-20,4.580771e+01,
5041,1.125800e-20,1.947869e-20,3.662724e+01,
5042,1.414528e-20,2.275640e-20,3.833234e+01,
5043,8.535291e-21,2.017343e-20,2.973065e+01,
5044,5.727585e-21,2.294065e-20,1.997886e+01,
5045,5.770543e-21,2.180494e-20,2.092635e+01,
5046,2.906556e-21,2.162459e-20,1.184843e+01,
5047,2.928577e-21,1.840340e-20,1.372857e+01,
5048,2.949385e-21,1.642805e-20,1.522072e+01,
5049,2.968831e-21,1.117912e-20,2.098418e+01,
5050,2.985029e-21,5.642516e-21,3.459883e+01,
5051,2.995294e-21,1.881666e-21,6.141723e+01,
5052,3.000815e-21,2.379871e-21,5.577012e+01,
5053,3.000891e-21,2.662355e-21,5.298889e+01,
5054,5.995349e-21,6.767305e-21,4.697572e+01,
5055,5.978036e-21,1.189845e-20,3.344079e+01,
5056,5.951501e-21,1.493113e-20,2.849976e+01,
5057,5.922153e-21,1.650504e-20,2.640612e+01,
5058,5.890122e-21,1.922335e-20,2.345403e+01,
5059,8.784344e-21,2.324348e-20,2.742723e+01,
5060,1.163909e-20,2.224449e-20,3.435023e+01,
5061,1.446702e-20,2.671027e-20,3.513349e+01,
5062,2.301949e-20,3.022765e-20,4.323141e+01,
5063,2.863733e-20,3.699474e-20,4.363314e+01,
5064,4.276039e-20,4.682015e-20,4.773402e+01,
5065,5.113773e-20,5.372421e-20,4.876672e+01,
5066,5.667399e-20,5.738377e-20,4.968885e+01,
5067,5.088223e-20,5.186323e-20,4.952261e+01,
5068,5.075316e-20,5.228220e-20,4.925800e+01,
5069,4.497531e-20,4.741888e-20,4.867764e+01,
5070,3.921476e-20,4.580267e-20,4.612555e+01,
5071,3.068357e-20,4.061480e-20,4.303545e+01,
5072,2.497633e-20,3.584117e-20,4.106767e+01,
5073,1.931564e-20,3.238031e-20,3.736394e+01,
5074,1.371081e-20,3.552185e-20,2.784902e+01,
5075,1.088425e-20,3.076949e-20,2.613031e+01,
5076,8.100684e-21,2.879597e-20,2.195506e+01,
5077,1.072009e-20,3.478609e-20,2.355744e+01,
5078,1.063141e-20,2.983461e-20,2.627243e+01,
5079,1.318756e-20,3.364726e-20,2.815759e+01,
5080,1.308410e-20,3.372994e-20,2.794909e+01,
5081,1.557927e-20,2.990644e-20,3.425091e+01,
5082,1.289937e-20,1.748756e-20,4.245040e+01,
5083,1.027515e-20,1.017073e-20,5.025535e+01,
5084,7.687686e-21,7.739662e-21,4.983155e+01,
5085,1.024904e-20,8.537265e-21,5.455592e+01,
5086,1.026766e-20,1.020862e-20,5.014415e+01,
5087,1.029923e-20,1.336217e-20,4.352756e+01,
5088,1.034513e-20,1.659891e-20,3.839488e+01,
5089,7.801676e-21,1.635551e-20,3.229547e+01,
5090,7.847073e-21,1.574470e-20,3.326191e+01,
5091,5.261593e-21,1.055528e-20,3.326570e+01,
5092,2.644244e-21,6.869381e-21,2.779429e+01,
5093,2.656324e-21,5.658189e-21,3.194804e+01,
5094,2.667114e-21,4.570184e-21,3.685235e+01,
5095,5.350636e-21,3.573027e-21,5.996009e+01,
5096,5.359634e-21,3.705638e-21,5.912270e+01,
5097,8.044606e-21,5.841100e-21,5.793444e+01,
5098,5.359285e-21,7.578340e-21,4.142403e+01,
5099,8.020707e-21,1.208325e-20,3.989616e+01,
5100,1.065633e-20,1.760798e-20,3.770242e+01,
5101,7.952561e-21,1.845483e-20,3.011490e+01,
5102,7.908958e-21,1.884283e-20,2.956422e+01,
5103,5.242167e-21,1.736207e-20,2.319108e+01,
5104,5.210653e-21,1.361709e-20,2.767540e+01,
5105,5.182526e-21,1.107429e-20,3.187910e+01,
5106,5.158386e-21,9.455218e-21,3.529852e+01,
5107,1.028089e-20,9.984570e-21,5.073110e+01,
5108,1.282308e-20,1.274212e-20,5.015833e+01,
5109,2.050361e-20,1.907350e-20,5.180675e+01,
5110,2.563380e-20,2.316242e-20,5.253235e+01,
5111,2.821295e-20,2.596218e-20,5.207731e+01,
5112,2.054313e-20,2.049506e-20,5.005858e+01,
5113,1.800100e-20,1.700435e-20,5.142357e+01,
5114,1.544562e-20,1.413882e-20,5.220860e+01,
5115,1.030006e-20,1.057522e-20,4.934095e+01,
5116,7.720493e-21,6.594321e-21,5.393359e+01,
5117,7.713246e-21,7.171672e-21,5.181920e+01,
5118,7.702352e-21,8.406947e-21,4.781308e+01,
5119,7.683078e-21,1.036313e-20,4.257447e+01,
5120,1.276910e-20,1.531734e-20,4.546358e+01,
5121,1.781991e-20,2.147972e-20,4.534370e+01,
5122,2.536804e-20,2.860257e-20,4.700343e+01,
5123,3.288026e-20,3.397810e-20,4.917899e+01,
5124,4.035960e-20,3.958059e-20,5.048725e+01,
5125,4.281223e-20,4.287332e-20,4.996435e+01,
5126,3.773811e-20,3.582392e-20,5.130107e+01,
5127,2.770888e-20,2.937762e-20,4.853841e+01,
5128,2.022285e-20,2.604554e-20,4.370770e+01,
5129,1.270678e-20,3.061653e-20,2.933012e+01,
5130,1.280895e-20,3.878718e-20,2.482540e+01,
5131,1.293298e-20,4.857725e-20,2.102574e+01,
5132,1.046350e-20,5.206798e-20,1.673318e+01,
5133,1.058758e-20,4.946885e-20,1.762938e+01,
5134,1.070956e-20,4.365113e-20,1.970092e+01,
5135,8.116678e-21,3.604287e-20,1.838035e+01,
5136,8.196873e-21,2.888627e-20,2.210404e+01,
5137,8.267598e-21,2.100109e-20,2.824725e+01,
5138,8.325481e-21,1.348880e-20,3.816528e+01,
5139,1.394201e-20,1.570170e-20,4.703194e+01,
5140,1.679131e-20,1.438644e-20,5.385670e+01,
5141,1.961162e-20,1.956391e-20,5.006089e+01,
5142,2.239753e-20,2.533491e-20,4.692308e+01,
5143,3.070344e-20,3.674032e-20,4.552451e+01,
5144,3.334480e-20,4.375973e-20,4.324622e+01,
5145,3.316948e-20,4.392060e-20,4.302691e+01,
5146,3.298468e-20,4.123356e-20,4.444282e+01,
5147,2.734717e-20,3.255626e-20,4.565209e+01,
5148,2.452724e-20,2.331591e-20,5.126594e+01,
5149,1.904459e-20,1.728793e-20,5.241747e+01,
5150,1.907594e-20,2.167085e-20,4.681581e+01,
5151,2.189148e-20,3.135279e-20,4.111519e+01,
5152,2.202744e-20,3.843375e-20,3.643236e+01,
5153,1.941655e-20,4.218597e-20,3.151908e+01,
5154,1.678790e-20,3.868612e-20,3.026263e+01,
5155,1.410779e-20,2.979856e-20,3.213154e+01,
5156,8.529234e-21,1.921649e-20,3.074071e+01,
5157,5.722618e-21,8.568241e-21,4.004390e+01,
5158,2.873226e-21,2.880923e-21,4.993312e+01,
5159,2.879330e-21,1.902370e-22,9.380248e+01,
5160,2.879313e-21,1.946592e-21,5.966369e+01,
5161,2.874476e-21,7.807940e-21,2.690848e+01,
5162,8.593250e-21,1.828573e-20,3.197015e+01,
5163,1.139760e-20,3.110771e-20,2.681454e+01,
5164,1.697620e-20,4.373222e-20,2.796351e+01,
5165,1.964004e-20,5.266858e-20,2.716141e+01,
5166,2.779468e-20,6.458709e-20,3.008676e+01,
5167,3.026775e-20,6.307260e-20,3.242730e+01,
5168,3.270346e-20,5.914774e-20,3.560483e+01,
5169,2.971919e-20,4.412076e-20,4.024812e+01,
5170,2.953652e-20,3.289353e-20,4.731139e+01,
5171,3.478436e-20,3.429932e-20,5.035105e+01,
5172,4.013869e-20,4.019704e-20,4.996368e+01,
5173,4.562946e-20,5.378990e-20,4.589595e+01,
5174,4.857199e-20,5.953969e-20,4.492760e+01,
5175,4.617444e-20,5.972757e-20,4.360110e+01,
5176,4.101758e-20,5.281400e-20,4.371405e+01,
5177,3.302788e-20,4.210342e-20,4.396021e+01,
5178,2.491892e-20,3.055084e-20,4.492343e+01,
5179,1.669331e-20,1.859784e-20,4.730169e+01,
5180,1.396174e-20,1.328447e-20,5.124289e+01,
5181,1.119585e-20,9.764948e-21,5.341328e+01,
5182,8.399599e-21,7.947205e-21,5.138374e+01,
5183,8.384567e-21,1.323691e-20,3.877887e+01,
5184,1.392605e-20,2.404269e-20,3.667767e+01,
5185,2.216871e-20,3.670662e-20,3.765364e+01,
5186,2.477606e-20,4.318162e-20,3.645807e+01,
5187,2.732543e-20,4.656883e-20,3.697910e+01,
5188,2.712607e-20,4.381819e-20,3.823575e+01,
5189,2.155002e-20,3.334204e-20,3.925890e+01,
5190,2.142297e-20,2.475925e-20,4.638792e+01,
5191,1.601131e-20,1.401656e-20,5.332149e+01,
5192,1.066313e-20,1.216139e-20,4.671786e+01,
5193,1.603425e-20,2.463990e-20,3.942123e+01,
5194,2.150688e-20,4.690302e-20,3.143826e+01,
5195,2.712986e-20,6.747858e-20,2.867594e+01,
5196,3.292709e-20,8.460726e-20,2.801487e+01,
5197,3.889898e-20,8.549882e-20,3.126983e+01,
5198,3.373954e-20,7.495375e-20,3.104105e+01,
5199,2.843266e-20,6.123472e-20,3.170904e+01,
5200,1.723102e-20,3.985403e-20,3.018482e+01,
5201,1.158220e-20,2.129742e-20,3.522607e+01,
5202,5.825251e-21,9.115583e-21,3.898880e+01,
5203,5.846497e-21,3.946536e-21,5.970058e+01,
5204,2.926142e-21,1.165437e-21,7.151620e+01,
5205,2.923340e-21,4.630718e-21,3.869894e+01,
5206,2.913649e-21,1.282794e-20,1.850924e+01,
5207,2.897002e-21,2.354691e-20,1.095527e+01,
5208,5.750146e-21,3.299333e-20,1.484159e+01,
5209,1.140004e-20,3.879782e-20,2.271021e+01,
5210,1.129705e-20,3.909918e-20,2.241645e+01,
5211,1.119560e-20,3.294004e-20,2.536635e+01,
5212,8.328348e-21,2.478331e-20,2.515231e+01,
5213,8.269089e-21,1.306853e-20,3.875356e+01,
5214,8.234087e-21,5.744108e-21,5.890666e+01,
5215,1.098177e-20,1.511146e-20,4.208665e+01,
5216,1.653779e-20,3.127187e-20,3.459090e+01,
5217,2.220052e-20,4.866571e-20,3.132736e+01,
5218,2.800102e-20,5.998547e-20,3.182422e+01,
5219,2.828213e-20,5.990297e-20,3.207133e+01,
5220,2.570586e-20,5.321656e-20,3.257105e+01,
5221,2.593697e-20,4.316790e-20,3.753277e+01,
5222,2.612386e-20,3.486137e-20,4.283637e+01,
5223,2.627375e-20,3.051567e-20,4.626522e+01,
5224,2.344896e-20,2.328189e-20,5.017875e+01,
5225,2.053497e-20,1.892427e-20,5.204097e+01,
5226,1.757379e-20,2.186924e-20,4.455486e+01,
5227,1.458926e-20,2.812805e-20,3.415303e+01,
5228,1.160006e-20,3.930907e-20,2.278581e+01,
5229,1.149620e-20,5.405943e-20,1.753656e+01,
5230,8.527034e-21,6.226860e-20,1.204458e+01,
5231,8.422008e-21,7.791218e-20,9.755126e+00,
5232,5.534938e-21,7.735538e-20,6.677424e+00,
5233,5.455138e-21,7.647722e-20,6.658100e+00,
5234,8.064744e-21,6.708816e-20,1.073111e+01,
5235,1.326118e-20,5.986574e-20,1.813447e+01,
5236,2.358649e-20,5.365517e-20,3.053597e+01,
5237,3.632985e-20,5.012047e-20,4.202396e+01,
5238,5.669644e-20,6.391432e-20,4.700778e+01,
5239,6.668185e-20,6.807103e-20,4.948454e+01,
5240,7.412606e-20,7.340512e-20,5.024434e+01,
5241,7.141519e-20,7.081583e-20,5.021070e+01,
5242,6.117495e-20,5.889864e-20,5.094788e+01,
5243,4.331916e-20,4.198365e-20,5.078281e+01,
5244,3.311837e-20,3.066562e-20,5.192269e+01,
5245,2.038054e-20,1.982926e-20,5.068551e+01,
5246,1.273176e-20,1.047308e-20,5.486682e+01,
5247,7.634966e-21,6.475685e-21,5.410782e+01,
5248,1.017172e-20,8.832620e-21,5.352315e+01,
5249,1.523671e-20,1.545413e-20,4.964579e+01,
5250,2.282085e-20,2.119546e-20,5.184635e+01,
5251,3.037965e-20,3.076113e-20,4.968803e+01,
5252,3.793333e-20,3.667429e-20,5.084378e+01,
5253,3.786525e-20,3.737972e-20,5.032264e+01,
5254,3.782787e-20,3.615756e-20,5.112881e+01,
5255,3.026014e-20,2.896993e-20,5.108915e+01,
5256,2.271232e-20,2.546570e-20,4.714248e+01,
5257,1.518787e-20,2.164292e-20,4.123688e+01,
5258,7.633294e-21,2.350607e-20,2.451332e+01,
5259,2.564095e-21,3.190508e-20,7.438805e+00,
5260,2.589624e-21,4.397823e-20,5.560969e+00,
5261,5.239246e-21,5.284235e-20,9.020493e+00,
5262,5.304245e-21,5.379765e-20,8.974747e+00,
5263,5.369711e-21,5.171954e-20,9.405818e+00,
5264,5.434373e-21,4.266011e-20,1.129937e+01,
5265,5.492456e-21,3.335215e-20,1.413956e+01,
5266,5.543020e-21,2.344561e-20,1.912136e+01,
5267,8.375112e-21,1.742339e-20,3.246357e+01,
5268,8.423463e-21,1.226266e-20,4.072036e+01,
5269,1.127111e-20,9.230172e-21,5.497758e+01,
5270,1.410725e-20,1.277852e-20,5.247107e+01,
5271,1.972756e-20,2.192463e-20,4.736259e+01,
5272,2.248068e-20,2.907611e-20,4.360372e+01,
5273,2.797137e-20,4.005620e-20,4.111769e+01,
5274,2.780174e-20,4.459419e-20,3.840235e+01,
5275,2.484477e-20,4.110081e-20,3.767466e+01,
5276,2.193184e-20,3.518482e-20,3.839833e+01,
5277,1.362204e-20,2.465070e-20,3.559202e+01,
5278,1.083409e-20,1.622933e-20,4.003223e+01,
5279,1.348951e-20,1.396096e-20,4.914127e+01,
5280,1.885811e-20,1.818201e-20,5.091266e+01,
5281,2.695973e-20,2.823449e-20,4.884520e+01,
5282,3.784394e-20,4.033116e-20,4.840920e+01,
5283,3.527626e-20,3.826527e-20,4.796781e+01,
5284,3.269584e-20,3.738724e-20,4.665298e+01,
5285,2.736036e-20,3.012673e-20,4.759392e+01,
5286,2.470639e-20,2.576370e-20,4.895254e+01,
5287,1.927316e-20,1.817627e-20,5.146449e+01,
5288,1.103679e-20,1.024469e-20,5.186099e+01,
5289,5.525056e-21,5.649956e-21,4.944116e+01,
5290,5.530309e-21,5.442176e-21,5.040161e+01,
5291,8.293979e-21,8.841917e-21,4.840120e+01,
5292,1.380772e-20,1.523486e-20,4.754302e+01,
5293,2.202549e-20,2.649610e-20,4.539317e+01,
5294,3.290695e-20,3.912229e-20,4.568554e+01,
5295,4.640242e-20,5.447782e-20,4.599753e+01,
5296,4.887318e-20,5.719562e-20,4.607687e+01,
5297,4.862174e-20,5.379536e-20,4.747424e+01,
5298,4.303734e-20,4.398207e-20,4.945717e+01,
